id,name,code,code_name,division_type,short_code_name,order,is_usable,master_district_id
336,Xã Tam Thuấn,9772,xa_tam_thuan,xã,tam_thuan,9772,true,20
337,Xã Tam Hiệp,9775,xa_tam_hiep,xã,tam_hiep,9775,true,20
338,Xã Hiệp Thuận,9778,xa_hiep_thuan,xã,hiep_thuan,9778,true,20
339,Xã Liên Hiệp,9781,xa_lien_hiep,xã,lien_hiep,9781,true,20
340,Thị trấn Phùng,9784,thi_tran_phung,thị trấn,phung,9784,true,21
341,Xã Trung Châu,9787,xa_trung_chau,xã,trung_chau,9787,true,21
342,Xã Thọ An,9790,xa_tho_an,xã,tho_an,9790,true,21
343,Xã Thọ Xuân,9793,xa_tho_xuan,xã,tho_xuan,9793,true,21
344,Xã Hồng Hà,9796,xa_hong_ha,xã,hong_ha,9796,true,21
345,Xã Liên Hồng,9799,xa_lien_hong,xã,lien_hong,9799,true,21
346,Xã Liên Hà,9802,xa_lien_ha,xã,lien_ha,9802,true,21
347,Xã Hạ Mỗ,9805,xa_ha_mo,xã,ha_mo,9805,true,21
348,Xã Liên Trung,9808,xa_lien_trung,xã,lien_trung,9808,true,21
349,Xã Phương Đình,9811,xa_phuong_dinh,xã,phuong_dinh,9811,true,21
350,Xã Thượng Mỗ,9814,xa_thuong_mo,xã,thuong_mo,9814,true,21
351,Xã Tân Hội,9817,xa_tan_hoi,xã,tan_hoi,9817,true,21
352,Xã Tân Lập,9820,xa_tan_lap,xã,tan_lap,9820,true,21
353,Xã Đan Phượng,9823,xa_dan_phuong,xã,dan_phuong,9823,true,21
354,Xã Đồng Tháp,9826,xa_dong_thap,xã,dong_thap,9826,true,21
355,Xã Song Phượng,9829,xa_song_phuong,xã,song_phuong,9829,true,21
356,Thị trấn Trạm Trôi,9832,thi_tran_tram_troi,thị trấn,tram_troi,9832,true,22
357,Xã Đức Thượng,9835,xa_duc_thuong,xã,duc_thuong,9835,true,22
358,Xã Minh Khai,9838,xa_minh_khai,xã,minh_khai,9838,true,22
359,Xã Dương Liễu,9841,xa_duong_lieu,xã,duong_lieu,9841,true,22
360,Xã Di Trạch,9844,xa_di_trach,xã,di_trach,9844,true,22
361,Xã Đức Giang,9847,xa_duc_giang,xã,duc_giang,9847,true,22
362,Xã Cát Quế,9850,xa_cat_que,xã,cat_que,9850,true,22
363,Xã Kim Chung,9853,xa_kim_chung,xã,kim_chung,9853,true,22
364,Xã Yên Sở,9856,xa_yen_so,xã,yen_so,9856,true,22
365,Xã Sơn Đồng,9859,xa_son_dong,xã,son_dong,9859,true,22
366,Xã Vân Canh,9862,xa_van_canh,xã,van_canh,9862,true,22
367,Xã Đắc Sở,9865,xa_dac_so,xã,dac_so,9865,true,22
368,Xã Lại Yên,9868,xa_lai_yen,xã,lai_yen,9868,true,22
369,Xã Tiền Yên,9871,xa_tien_yen,xã,tien_yen,9871,true,22
370,Xã Song Phương,9874,xa_song_phuong,xã,song_phuong,9874,true,22
371,Xã An Khánh,9877,xa_an_khanh,xã,an_khanh,9877,true,22
372,Xã An Thượng,9880,xa_an_thuong,xã,an_thuong,9880,true,22
373,Xã Vân Côn,9883,xa_van_con,xã,van_con,9883,true,22
374,Xã La Phù,9889,xa_la_phu,xã,la_phu,9889,true,22
375,Xã Đông La,9892,xa_dong_la,xã,dong_la,9892,true,22
376,Xã Đông Xuân,4939,xa_dong_xuan,xã,dong_xuan,4939,true,23
377,Thị trấn Quốc Oai,9895,thi_tran_quoc_oai,thị trấn,quoc_oai,9895,true,23
378,Xã Sài Sơn,9898,xa_sai_son,xã,sai_son,9898,true,23
379,Xã Phượng Cách,9901,xa_phuong_cach,xã,phuong_cach,9901,true,23
380,Xã Yên Sơn,9904,xa_yen_son,xã,yen_son,9904,true,23
381,Xã Ngọc Liệp,9907,xa_ngoc_liep,xã,ngoc_liep,9907,true,23
382,Xã Ngọc Mỹ,9910,xa_ngoc_my,xã,ngoc_my,9910,true,23
383,Xã Liệp Tuyết,9913,xa_liep_tuyet,xã,liep_tuyet,9913,true,23
384,Xã Thạch Thán,9916,xa_thach_than,xã,thach_than,9916,true,23
385,Xã Đồng Quang,9919,xa_dong_quang,xã,dong_quang,9919,true,23
386,Xã Phú Cát,9922,xa_phu_cat,xã,phu_cat,9922,true,23
387,Xã Tuyết Nghĩa,9925,xa_tuyet_nghia,xã,tuyet_nghia,9925,true,23
388,Xã Nghĩa Hương,9928,xa_nghia_huong,xã,nghia_huong,9928,true,23
389,Xã Cộng Hòa,9931,xa_cong_hoa,xã,cong_hoa,9931,true,23
390,Xã Tân Phú,9934,xa_tan_phu,xã,tan_phu,9934,true,23
391,Xã Đại Thành,9937,xa_dai_thanh,xã,dai_thanh,9937,true,23
392,Xã Phú Mãn,9940,xa_phu_man,xã,phu_man,9940,true,23
393,Xã Cấn Hữu,9943,xa_can_huu,xã,can_huu,9943,true,23
394,Xã Tân Hòa,9946,xa_tan_hoa,xã,tan_hoa,9946,true,23
395,Xã Hòa Thạch,9949,xa_hoa_thach,xã,hoa_thach,9949,true,23
396,Xã Đông Yên,9952,xa_dong_yen,xã,dong_yen,9952,true,23
397,Xã Yên Trung,4927,xa_yen_trung,xã,yen_trung,4927,true,24
398,Xã Yên Bình,4930,xa_yen_binh,xã,yen_binh,4930,true,24
399,Xã Tiến Xuân,4936,xa_tien_xuan,xã,tien_xuan,4936,true,24
400,Thị trấn Liên Quan,9955,thi_tran_lien_quan,thị trấn,lien_quan,9955,true,24
401,Xã Đại Đồng,9958,xa_dai_dong,xã,dai_dong,9958,true,24
402,Xã Cẩm Yên,9961,xa_cam_yen,xã,cam_yen,9961,true,24
403,Xã Lại Thượng,9964,xa_lai_thuong,xã,lai_thuong,9964,true,24
404,Xã Phú Kim,9967,xa_phu_kim,xã,phu_kim,9967,true,24
405,Xã Hương Ngải,9970,xa_huong_ngai,xã,huong_ngai,9970,true,24
406,Xã Canh Nậu,9973,xa_canh_nau,xã,canh_nau,9973,true,24
407,Xã Kim Quan,9976,xa_kim_quan,xã,kim_quan,9976,true,24
408,Xã Dị Nậu,9979,xa_di_nau,xã,di_nau,9979,true,24
409,Xã Bình Yên,9982,xa_binh_yen,xã,binh_yen,9982,true,24
410,Xã Chàng Sơn,9985,xa_chang_son,xã,chang_son,9985,true,24
411,Xã Thạch Hoà,9988,xa_thach_hoa,xã,thach_hoa,9988,true,24
412,Xã Cần Kiệm,9991,xa_can_kiem,xã,can_kiem,9991,true,24
413,Xã Hữu Bằng,9994,xa_huu_bang,xã,huu_bang,9994,true,24
414,Xã Phùng Xá,9997,xa_phung_xa,xã,phung_xa,9997,true,24
415,Xã Tân Xã,10000,xa_tan_xa,xã,tan_xa,10000,true,24
416,Xã Thạch Xá,10003,xa_thach_xa,xã,thach_xa,10003,true,24
417,Xã Bình Phú,10006,xa_binh_phu,xã,binh_phu,10006,true,24
418,Xã Hạ Bằng,10009,xa_ha_bang,xã,ha_bang,10009,true,24
419,Xã Đồng Trúc,10012,xa_dong_truc,xã,dong_truc,10012,true,24
420,Thị trấn Chúc Sơn,10015,thi_tran_chuc_son,thị trấn,chuc_son,10015,true,25
421,Thị trấn Xuân Mai,10018,thi_tran_xuan_mai,thị trấn,xuan_mai,10018,true,25
422,Xã Phụng Châu,10021,xa_phung_chau,xã,phung_chau,10021,true,25
423,Xã Tiên Phương,10024,xa_tien_phuong,xã,tien_phuong,10024,true,25
424,Xã Đông Sơn,10027,xa_dong_son,xã,dong_son,10027,true,25
425,Xã Đông Phương Yên,10030,xa_dong_phuong_yen,xã,dong_phuong_yen,10030,true,25
426,Xã Phú Nghĩa,10033,xa_phu_nghia,xã,phu_nghia,10033,true,25
427,Xã Trường Yên,10039,xa_truong_yen,xã,truong_yen,10039,true,25
428,Xã Ngọc Hòa,10042,xa_ngoc_hoa,xã,ngoc_hoa,10042,true,25
429,Xã Thủy Xuân Tiên,10045,xa_thuy_xuan_tien,xã,thuy_xuan_tien,10045,true,25
430,Xã Thanh Bình,10048,xa_thanh_binh,xã,thanh_binh,10048,true,25
431,Xã Trung Hòa,10051,xa_trung_hoa,xã,trung_hoa,10051,true,25
432,Xã Đại Yên,10054,xa_dai_yen,xã,dai_yen,10054,true,25
433,Xã Thụy Hương,10057,xa_thuy_huong,xã,thuy_huong,10057,true,25
434,Xã Tốt Động,10060,xa_tot_dong,xã,tot_dong,10060,true,25
435,Xã Lam Điền,10063,xa_lam_dien,xã,lam_dien,10063,true,25
436,Xã Tân Tiến,10066,xa_tan_tien,xã,tan_tien,10066,true,25
437,Xã Nam Phương Tiến,10069,xa_nam_phuong_tien,xã,nam_phuong_tien,10069,true,25
438,Xã Hợp Đồng,10072,xa_hop_dong,xã,hop_dong,10072,true,25
439,Xã Hoàng Văn Thụ,10075,xa_hoang_van_thu,xã,hoang_van_thu,10075,true,25
440,Xã Hoàng Diệu,10078,xa_hoang_dieu,xã,hoang_dieu,10078,true,25
441,Xã Hữu Văn,10081,xa_huu_van,xã,huu_van,10081,true,25
442,Xã Quảng Bị,10084,xa_quang_bi,xã,quang_bi,10084,true,25
443,Xã Mỹ Lương,10087,xa_my_luong,xã,my_luong,10087,true,25
444,Xã Thượng Vực,10090,xa_thuong_vuc,xã,thuong_vuc,10090,true,25
445,Xã Hồng Phong,10093,xa_hong_phong,xã,hong_phong,10093,true,25
446,Xã Đồng Phú,10096,xa_dong_phu,xã,dong_phu,10096,true,25
447,Xã Trần Phú,10099,xa_tran_phu,xã,tran_phu,10099,true,25
448,Xã Văn Võ,10102,xa_van_vo,xã,van_vo,10102,true,25
449,Xã Đồng Lạc,10105,xa_dong_lac,xã,dong_lac,10105,true,25
450,Xã Hòa Chính,10108,xa_hoa_chinh,xã,hoa_chinh,10108,true,25
451,Xã Phú Nam An,10111,xa_phu_nam_an,xã,phu_nam_an,10111,true,25
452,Thị trấn Kim Bài,10114,thi_tran_kim_bai,thị trấn,kim_bai,10114,true,26
453,Xã Cự Khê,10120,xa_cu_khe,xã,cu_khe,10120,true,26
454,Xã Bích Hòa,10126,xa_bich_hoa,xã,bich_hoa,10126,true,26
455,Xã Mỹ Hưng,10129,xa_my_hung,xã,my_hung,10129,true,26
456,Xã Cao Viên,10132,xa_cao_vien,xã,cao_vien,10132,true,26
457,Xã Bình Minh,10135,xa_binh_minh,xã,binh_minh,10135,true,26
458,Xã Tam Hưng,10138,xa_tam_hung,xã,tam_hung,10138,true,26
459,Xã Thanh Cao,10141,xa_thanh_cao,xã,thanh_cao,10141,true,26
460,Xã Thanh Thùy,10144,xa_thanh_thuy,xã,thanh_thuy,10144,true,26
461,Xã Thanh Mai,10147,xa_thanh_mai,xã,thanh_mai,10147,true,26
462,Xã Thanh Văn,10150,xa_thanh_van,xã,thanh_van,10150,true,26
463,Xã Đỗ Động,10153,xa_do_dong,xã,do_dong,10153,true,26
464,Xã Kim An,10156,xa_kim_an,xã,kim_an,10156,true,26
465,Xã Kim Thư,10159,xa_kim_thu,xã,kim_thu,10159,true,26
466,Xã Phương Trung,10162,xa_phuong_trung,xã,phuong_trung,10162,true,26
467,Xã Tân Ước,10165,xa_tan_uoc,xã,tan_uoc,10165,true,26
468,Xã Dân Hòa,10168,xa_dan_hoa,xã,dan_hoa,10168,true,26
469,Xã Liên Châu,10171,xa_lien_chau,xã,lien_chau,10171,true,26
470,Xã Cao Dương,10174,xa_cao_duong,xã,cao_duong,10174,true,26
471,Xã Xuân Dương,10177,xa_xuan_duong,xã,xuan_duong,10177,true,26
472,Xã Hồng Dương,10180,xa_hong_duong,xã,hong_duong,10180,true,26
473,Thị trấn Thường Tín,10183,thi_tran_thuong_tin,thị trấn,thuong_tin,10183,true,27
474,Xã Ninh Sở,10186,xa_ninh_so,xã,ninh_so,10186,true,27
475,Xã Nhị Khê,10189,xa_nhi_khe,xã,nhi_khe,10189,true,27
476,Xã Duyên Thái,10192,xa_duyen_thai,xã,duyen_thai,10192,true,27
477,Xã Khánh Hà,10195,xa_khanh_ha,xã,khanh_ha,10195,true,27
478,Xã Hòa Bình,10198,xa_hoa_binh,xã,hoa_binh,10198,true,27
479,Xã Văn Bình,10201,xa_van_binh,xã,van_binh,10201,true,27
480,Xã Hiền Giang,10204,xa_hien_giang,xã,hien_giang,10204,true,27
481,Xã Hồng Vân,10207,xa_hong_van,xã,hong_van,10207,true,27
482,Xã Vân Tảo,10210,xa_van_tao,xã,van_tao,10210,true,27
483,Xã Liên Phương,10213,xa_lien_phuong,xã,lien_phuong,10213,true,27
484,Xã Văn Phú,10216,xa_van_phu,xã,van_phu,10216,true,27
485,Xã Tự Nhiên,10219,xa_tu_nhien,xã,tu_nhien,10219,true,27
486,Xã Tiền Phong,10222,xa_tien_phong,xã,tien_phong,10222,true,27
487,Xã Hà Hồi,10225,xa_ha_hoi,xã,ha_hoi,10225,true,27
488,Xã Thư Phú,10228,xa_thu_phu,xã,thu_phu,10228,true,27
489,Xã Nguyễn Trãi,10231,xa_nguyen_trai,xã,nguyen_trai,10231,true,27
490,Xã Quất Động,10234,xa_quat_dong,xã,quat_dong,10234,true,27
491,Xã Chương Dương,10237,xa_chuong_duong,xã,chuong_duong,10237,true,27
492,Xã Tân Minh,10240,xa_tan_minh,xã,tan_minh,10240,true,27
493,Xã Lê Lợi,10243,xa_le_loi,xã,le_loi,10243,true,27
494,Xã Thắng Lợi,10246,xa_thang_loi,xã,thang_loi,10246,true,27
495,Xã Dũng Tiến,10249,xa_dung_tien,xã,dung_tien,10249,true,27
496,Xã Thống Nhất,10252,xa_thong_nhat,xã,thong_nhat,10252,true,27
497,Xã Nghiêm Xuyên,10255,xa_nghiem_xuyen,xã,nghiem_xuyen,10255,true,27
498,Xã Tô Hiệu,10258,xa_to_hieu,xã,to_hieu,10258,true,27
499,Xã Văn Tự,10261,xa_van_tu,xã,van_tu,10261,true,27
500,Xã Vạn Điểm,10264,xa_van_diem,xã,van_diem,10264,true,27
501,Xã Minh Cường,10267,xa_minh_cuong,xã,minh_cuong,10267,true,27
502,Thị trấn Phú Minh,10270,thi_tran_phu_minh,thị trấn,phu_minh,10270,true,28
503,Thị trấn Phú Xuyên,10273,thi_tran_phu_xuyen,thị trấn,phu_xuyen,10273,true,28
504,Xã Hồng Minh,10276,xa_hong_minh,xã,hong_minh,10276,true,28
505,Xã Phượng Dực,10279,xa_phuong_duc,xã,phuong_duc,10279,true,28
506,Xã Nam Tiến,10282,xa_nam_tien,xã,nam_tien,10282,true,28
507,Xã Tri Trung,10288,xa_tri_trung,xã,tri_trung,10288,true,28
508,Xã Đại Thắng,10291,xa_dai_thang,xã,dai_thang,10291,true,28
509,Xã Phú Túc,10294,xa_phu_tuc,xã,phu_tuc,10294,true,28
510,Xã Văn Hoàng,10297,xa_van_hoang,xã,van_hoang,10297,true,28
511,Xã Hồng Thái,10300,xa_hong_thai,xã,hong_thai,10300,true,28
512,Xã Hoàng Long,10303,xa_hoang_long,xã,hoang_long,10303,true,28
513,Xã Quang Trung,10306,xa_quang_trung,xã,quang_trung,10306,true,28
514,Xã Nam Phong,10309,xa_nam_phong,xã,nam_phong,10309,true,28
515,Xã Nam Triều,10312,xa_nam_trieu,xã,nam_trieu,10312,true,28
516,Xã Tân Dân,10315,xa_tan_dan,xã,tan_dan,10315,true,28
517,Xã Sơn Hà,10318,xa_son_ha,xã,son_ha,10318,true,28
518,Xã Chuyên Mỹ,10321,xa_chuyen_my,xã,chuyen_my,10321,true,28
519,Xã Khai Thái,10324,xa_khai_thai,xã,khai_thai,10324,true,28
520,Xã Phúc Tiến,10327,xa_phuc_tien,xã,phuc_tien,10327,true,28
521,Xã Vân Từ,10330,xa_van_tu,xã,van_tu,10330,true,28
522,Xã Tri Thủy,10333,xa_tri_thuy,xã,tri_thuy,10333,true,28
523,Xã Đại Xuyên,10336,xa_dai_xuyen,xã,dai_xuyen,10336,true,28
524,Xã Phú Yên,10339,xa_phu_yen,xã,phu_yen,10339,true,28
525,Xã Bạch Hạ,10342,xa_bach_ha,xã,bach_ha,10342,true,28
526,Xã Quang Lãng,10345,xa_quang_lang,xã,quang_lang,10345,true,28
527,Xã Châu Can,10348,xa_chau_can,xã,chau_can,10348,true,28
528,Xã Minh Tân,10351,xa_minh_tan,xã,minh_tan,10351,true,28
529,Thị trấn Vân Đình,10354,thi_tran_van_dinh,thị trấn,van_dinh,10354,true,29
530,Xã Viên An,10357,xa_vien_an,xã,vien_an,10357,true,29
531,Xã Viên Nội,10360,xa_vien_noi,xã,vien_noi,10360,true,29
532,Xã Hoa Sơn,10363,xa_hoa_son,xã,hoa_son,10363,true,29
533,Xã Quảng Phú Cầu,10366,xa_quang_phu_cau,xã,quang_phu_cau,10366,true,29
534,Xã Trường Thịnh,10369,xa_truong_thinh,xã,truong_thinh,10369,true,29
535,Xã Cao Thành,10372,xa_cao_thanh,xã,cao_thanh,10372,true,29
536,Xã Liên Bạt,10375,xa_lien_bat,xã,lien_bat,10375,true,29
537,Xã Sơn Công,10378,xa_son_cong,xã,son_cong,10378,true,29
538,Xã Đồng Tiến,10381,xa_dong_tien,xã,dong_tien,10381,true,29
539,Xã Phương Tú,10384,xa_phuong_tu,xã,phuong_tu,10384,true,29
540,Xã Trung Tú,10387,xa_trung_tu,xã,trung_tu,10387,true,29
541,Xã Đồng Tân,10390,xa_dong_tan,xã,dong_tan,10390,true,29
542,Xã Tảo Dương Văn,10393,xa_tao_duong_van,xã,tao_duong_van,10393,true,29
543,Xã Vạn Thái,10396,xa_van_thai,xã,van_thai,10396,true,29
544,Xã Minh Đức,10399,xa_minh_duc,xã,minh_duc,10399,true,29
545,Xã Hòa Lâm,10402,xa_hoa_lam,xã,hoa_lam,10402,true,29
546,Xã Hòa Xá,10405,xa_hoa_xa,xã,hoa_xa,10405,true,29
547,Xã Trầm Lộng,10408,xa_tram_long,xã,tram_long,10408,true,29
548,Xã Kim Đường,10411,xa_kim_duong,xã,kim_duong,10411,true,29
549,Xã Hòa Nam,10414,xa_hoa_nam,xã,hoa_nam,10414,true,29
550,Xã Hòa Phú,10417,xa_hoa_phu,xã,hoa_phu,10417,true,29
551,Xã Đội Bình,10420,xa_doi_binh,xã,doi_binh,10420,true,29
552,Xã Đại Hùng,10423,xa_dai_hung,xã,dai_hung,10423,true,29
553,Xã Đông Lỗ,10426,xa_dong_lo,xã,dong_lo,10426,true,29
554,Xã Phù Lưu,10429,xa_phu_luu,xã,phu_luu,10429,true,29
555,Xã Đại Cường,10432,xa_dai_cuong,xã,dai_cuong,10432,true,29
556,Xã Lưu Hoàng,10435,xa_luu_hoang,xã,luu_hoang,10435,true,29
557,Xã Hồng Quang,10438,xa_hong_quang,xã,hong_quang,10438,true,29
558,Thị trấn Đại Nghĩa,10441,thi_tran_dai_nghia,thị trấn,dai_nghia,10441,true,30
559,Xã Đồng Tâm,10444,xa_dong_tam,xã,dong_tam,10444,true,30
560,Xã Thượng Lâm,10447,xa_thuong_lam,xã,thuong_lam,10447,true,30
561,Xã Tuy Lai,10450,xa_tuy_lai,xã,tuy_lai,10450,true,30
562,Xã Phúc Lâm,10453,xa_phuc_lam,xã,phuc_lam,10453,true,30
563,Xã Mỹ Thành,10456,xa_my_thanh,xã,my_thanh,10456,true,30
564,Xã Bột Xuyên,10459,xa_bot_xuyen,xã,bot_xuyen,10459,true,30
565,Xã An Mỹ,10462,xa_an_my,xã,an_my,10462,true,30
566,Xã Hồng Sơn,10465,xa_hong_son,xã,hong_son,10465,true,30
567,Xã Lê Thanh,10468,xa_le_thanh,xã,le_thanh,10468,true,30
568,Xã Xuy Xá,10471,xa_xuy_xa,xã,xuy_xa,10471,true,30
569,Xã Phùng Xá,10474,xa_phung_xa,xã,phung_xa,10474,true,30
570,Xã Phù Lưu Tế,10477,xa_phu_luu_te,xã,phu_luu_te,10477,true,30
571,Xã Đại Hưng,10480,xa_dai_hung,xã,dai_hung,10480,true,30
572,Xã Vạn Kim,10483,xa_van_kim,xã,van_kim,10483,true,30
573,Xã Đốc Tín,10486,xa_doc_tin,xã,doc_tin,10486,true,30
574,Xã Hương Sơn,10489,xa_huong_son,xã,huong_son,10489,true,30
575,Xã Hùng Tiến,10492,xa_hung_tien,xã,hung_tien,10492,true,30
576,Xã An Tiến,10495,xa_an_tien,xã,an_tien,10495,true,30
577,Xã Hợp Tiến,10498,xa_hop_tien,xã,hop_tien,10498,true,30
578,Xã Hợp Thanh,10501,xa_hop_thanh,xã,hop_thanh,10501,true,30
579,Xã An Phú,10504,xa_an_phu,xã,an_phu,10504,true,30
580,Phường Quang Trung,688,phuong_quang_trung,phường,quang_trung,688,true,31
581,Phường Trần Phú,691,phuong_tran_phu,phường,tran_phu,691,true,31
582,Phường Ngọc Hà,692,phuong_ngoc_ha,phường,ngoc_ha,692,true,31
583,Phường Nguyễn Trãi,694,phuong_nguyen_trai,phường,nguyen_trai,694,true,31
584,Phường Minh Khai,697,phuong_minh_khai,phường,minh_khai,697,true,31
585,Xã Ngọc Đường,700,xa_ngoc_duong,xã,ngoc_duong,700,true,31
586,Xã Phương Độ,946,xa_phuong_do,xã,phuong_do,946,true,31
587,Xã Phương Thiện,949,xa_phuong_thien,xã,phuong_thien,949,true,31
588,Thị trấn Phó Bảng,712,thi_tran_pho_bang,thị trấn,pho_bang,712,true,32
589,Xã Lũng Cú,715,xa_lung_cu,xã,lung_cu,715,true,32
590,Xã Má Lé,718,xa_ma_le,xã,ma_le,718,true,32
591,Thị trấn Đồng Văn,721,thi_tran_dong_van,thị trấn,dong_van,721,true,32
592,Xã Lũng Táo,724,xa_lung_tao,xã,lung_tao,724,true,32
593,Xã Phố Là,727,xa_pho_la,xã,pho_la,727,true,32
594,Xã Thài Phìn Tủng,730,xa_thai_phin_tung,xã,thai_phin_tung,730,true,32
595,Xã Sủng Là,733,xa_sung_la,xã,sung_la,733,true,32
596,Xã Xà Phìn,736,xa_xa_phin,xã,xa_phin,736,true,32
597,Xã Tả Phìn,739,xa_ta_phin,xã,ta_phin,739,true,32
598,Xã Tả Lủng,742,xa_ta_lung,xã,ta_lung,742,true,32
599,Xã Phố Cáo,745,xa_pho_cao,xã,pho_cao,745,true,32
600,Xã Sính Lủng,748,xa_sinh_lung,xã,sinh_lung,748,true,32
601,Xã Sảng Tủng,751,xa_sang_tung,xã,sang_tung,751,true,32
602,Xã Lũng Thầu,754,xa_lung_thau,xã,lung_thau,754,true,32
603,Xã Hố Quáng Phìn,757,xa_ho_quang_phin,xã,ho_quang_phin,757,true,32
604,Xã Vần Chải,760,xa_van_chai,xã,van_chai,760,true,32
605,Xã Lũng Phìn,763,xa_lung_phin,xã,lung_phin,763,true,32
606,Xã Sủng Trái,766,xa_sung_trai,xã,sung_trai,766,true,32
607,Thị trấn Mèo Vạc,769,thi_tran_meo_vac,thị trấn,meo_vac,769,true,33
608,Xã Thượng Phùng,772,xa_thuong_phung,xã,thuong_phung,772,true,33
609,Xã Pải Lủng,775,xa_pai_lung,xã,pai_lung,775,true,33
610,Xã Xín Cái,778,xa_xin_cai,xã,xin_cai,778,true,33
611,Xã Pả Vi,781,xa_pa_vi,xã,pa_vi,781,true,33
612,Xã Giàng Chu Phìn,784,xa_giang_chu_phin,xã,giang_chu_phin,784,true,33
613,Xã Sủng Trà,787,xa_sung_tra,xã,sung_tra,787,true,33
614,Xã Sủng Máng,790,xa_sung_mang,xã,sung_mang,790,true,33
615,Xã Sơn Vĩ,793,xa_son_vi,xã,son_vi,793,true,33
616,Xã Tả Lủng,796,xa_ta_lung,xã,ta_lung,796,true,33
617,Xã Cán Chu Phìn,799,xa_can_chu_phin,xã,can_chu_phin,799,true,33
618,Xã Lũng Pù,802,xa_lung_pu,xã,lung_pu,802,true,33
619,Xã Lũng Chinh,805,xa_lung_chinh,xã,lung_chinh,805,true,33
620,Xã Tát Ngà,808,xa_tat_nga,xã,tat_nga,808,true,33
621,Xã Nậm Ban,811,xa_nam_ban,xã,nam_ban,811,true,33
622,Xã Khâu Vai,814,xa_khau_vai,xã,khau_vai,814,true,33
623,Xã Niêm Tòng,815,xa_niem_tong,xã,niem_tong,815,true,33
624,Xã Niêm Sơn,817,xa_niem_son,xã,niem_son,817,true,33
625,Thị trấn Yên Minh,820,thi_tran_yen_minh,thị trấn,yen_minh,820,true,34
626,Xã Thắng Mố,823,xa_thang_mo,xã,thang_mo,823,true,34
627,Xã Phú Lũng,826,xa_phu_lung,xã,phu_lung,826,true,34
628,Xã Sủng Tráng,829,xa_sung_trang,xã,sung_trang,829,true,34
629,Xã Bạch Đích,832,xa_bach_dich,xã,bach_dich,832,true,34
630,Xã Na Khê,835,xa_na_khe,xã,na_khe,835,true,34
631,Xã Sủng Thài,838,xa_sung_thai,xã,sung_thai,838,true,34
632,Xã Hữu Vinh,841,xa_huu_vinh,xã,huu_vinh,841,true,34
633,Xã Lao Và Chải,844,xa_lao_va_chai,xã,lao_va_chai,844,true,34
634,Xã Mậu Duệ,847,xa_mau_due,xã,mau_due,847,true,34
635,Xã Đông Minh,850,xa_dong_minh,xã,dong_minh,850,true,34
636,Xã Mậu Long,853,xa_mau_long,xã,mau_long,853,true,34
637,Xã Ngam La,856,xa_ngam_la,xã,ngam_la,856,true,34
638,Xã Ngọc Long,859,xa_ngoc_long,xã,ngoc_long,859,true,34
639,Xã Đường Thượng,862,xa_duong_thuong,xã,duong_thuong,862,true,34
640,Xã Lũng Hồ,865,xa_lung_ho,xã,lung_ho,865,true,34
641,Xã Du Tiến,868,xa_du_tien,xã,du_tien,868,true,34
642,Xã Du Già,871,xa_du_gia,xã,du_gia,871,true,34
643,Thị trấn Tam Sơn,874,thi_tran_tam_son,thị trấn,tam_son,874,true,35
644,Xã Bát Đại Sơn,877,xa_bat_dai_son,xã,bat_dai_son,877,true,35
645,Xã Nghĩa Thuận,880,xa_nghia_thuan,xã,nghia_thuan,880,true,35
646,Xã Cán Tỷ,883,xa_can_ty,xã,can_ty,883,true,35
647,Xã Cao Mã Pờ,886,xa_cao_ma_po,xã,cao_ma_po,886,true,35
648,Xã Thanh Vân,889,xa_thanh_van,xã,thanh_van,889,true,35
649,Xã Tùng Vài,892,xa_tung_vai,xã,tung_vai,892,true,35
650,Xã Đông Hà,895,xa_dong_ha,xã,dong_ha,895,true,35
651,Xã Quản Bạ,898,xa_quan_ba,xã,quan_ba,898,true,35
652,Xã Lùng Tám,901,xa_lung_tam,xã,lung_tam,901,true,35
653,Xã Quyết Tiến,904,xa_quyet_tien,xã,quyet_tien,904,true,35
654,Xã Tả Ván,907,xa_ta_van,xã,ta_van,907,true,35
655,Xã Thái An,910,xa_thai_an,xã,thai_an,910,true,35
